genename	coding_BF
FBXO32	0.7300184453
FAM157B	0.738623887
CBWD6	0.7576497734
ASNA1	0.7103599397
PRSS54	0.7089779471
NEK7	0.8052046401
MRGPRX4	0.7201162733
MAGT1	0.7621156163
CD99L2	0.7910725189
RRAGB	0.7400688189
GJA10	0.6993854446
SH3GL3	0.7711334038
FAM46D	0.76811465
EIF4G1	0.9460069441
KHK	0.7243420667
ZFP92	0.7229304813
CCDC59	0.8083822493
PALMD	0.7007471222
OSR2	0.7229304813
HOXB13	0.7075988765
FJX1	0.7201162733
SFTPB	0.7075988765
GPT2	0.6227188956
TMEM53	0.7173139703
FGL2	0.7215218857
TEAD3	0.7103599397
RBFA	0.7089779471
ZNF85	0.7034791309
BEND4	0.7300184453
C2CD4C	0.7187136371
PLEKHF1	0.7229304813
IFIT3	0.7215218857
ATAT1	0.7229304813
ZNF594	0.6050132033
POU5F2	0.7215218857
GLG1	0.3622799534
AQP5	0.7215218857
LCE3C	0.9312606797
MAP2K6	0.7651087406
TMEM38A	0.7314450838
C2orf78	0.5384439088
OR4S2	0.8067917436
PRR19	0.7229304813
RMND5A	0.744422084
NIPAL4	0.7117448612
RNMT	0.7328747537
TMEM54	0.8052046401
SLC4A5	0.3550356473
COPS3	0.7343074619
TMEM216	0.9308893361
BZW2	0.7314450838
E2F4	0.7201162733
JMJD7	0.7075988765
PARM1	0.7666100935
APOBEC3D	0.7034791309
UBIAD1	0.7243420667
TNFRSF11B	0.7117448612
DUSP4	0.7187136371
C1QTNF6	0.7187136371
PIM3	0.7201162733
WDR5	0.7201162733
OAT	0.7103599397
DLG4	0.4560298294
SH3GL2	0.7772096826
PROP1	0.8036209311
MPPED2	0.8036209311
NTF3	0.7285948313
FAM81A	0.7502697984
NAP1L2	0.7048494751
OR5AP2	0.8052046401
RASSF5	0.7371820216
ZNF320	0.7075988765
DRD4	0.7173139703
GMPR	0.7357432156
SLC22A6	0.6085100966
MUL1	0.7173139703
ASGR1	0.7062227214
HIST2H2AC	0.8052046401
PLCXD2	0.7864219294
RIMS4	0.7357432156
TMEM106A	0.8067917436
TRIM36	0.6191332108
SLC37A4	0.7173139703
SERTAD2	0.7215218857
SETD8	0.7271742348
HAPLN1	0.7415168243
CDS1	0.7314450838
ABCC11	0.3164598705
DHDDS	0.7343074619
SMAD7	0.715917266
FAM164C	0.7075988765
NUAK2	0.525311855
XKRX	0.7229304813
POLD3	0.7257566489
WSB1	0.7243420667
PSMD4	0.7215218857
IFT52	0.7300184453
FEN1	0.7187136371
CCR6	0.7201162733
ASIC5	0.7173139703
TNFSF9	0.715917266
TTL	0.7357432156
SLC4A2	1.1883808332
GPD1L	0.7300184453
ZNF20	0.7062227214
EIF5	0.715917266
ZADH2	0.715917266
AKR1B10	0.7848783459
CCDC85C	0.7243420667
C1QL1	0.7187136371
KRTAP10-7	0.7021116821
FAM20B	0.7201162733
IGFBP5	0.7173139703
IL17REL	0.7187136371
EFNB2	0.7257566489
TRIM2	0.4963155762
FBP2	0.7117448612
NUBP2	0.7007471222
ITGA3	0.3885666184
ARFIP1	0.7802673274
IER2	0.7173139703
VPS37B	0.7285948313
GIMAP7	0.8004636649
UBA3	0.7257566489
SFRP2	0.7062227214
NFKBID	0.7215218857
KIAA0247	0.7561674882
RPL36AL	0.9255229173
GFAP	0.6096806031
SOX14	0.715917266
NKX6-1	0.7048494751
PON2	0.798890092
WEE1	0.7201162733
METTL2B	0.7271742348
DCAF7	0.7300184453
OR10H1	0.715917266
ZNF772	0.7145235177
SLC25A28	0.7201162733
CCT2	0.7062227214
SH2D7	0.7201162733
HOXD9	0.7145235177
SNRNP70	0.7103599397
RTDR1	0.7328747537
FGB	0.7034791309
SERINC1	0.7257566489
DAAM2	0.3950910694
PHF13	0.715917266
FECH	0.7229304813
C1QTNF1	0.7187136371
NAMPT	0.7300184453
CCDC101	0.7243420667
ALDH3A2	0.6980266426
TMEM187	0.7062227214
IMPAD1	0.7257566489
C9orf64	0.7089779471
CNN1	0.7173139703
CCT6A	0.7048494751
ZNF286A	0.7243420667
PANX3	0.7173139703
FBXW2	0.7117448612
ZMYND10	0.693967425
QPRT	0.7215218857
MAPK14	0.7502697984
WNT16	0.7034791309
DMRT1	0.7271742348
ZBTB42	0.715917266
RCL1	0.7187136371
ZBTB47	0.7075988765
COPE	0.7215218857
ZNF679	0.7314450838
C1QL4	0.7145235177
MSL3	0.7075988765
PEX10	0.6993854446
KIAA1210	0.3391491465
OR1E2	0.7957530278
MESP2	0.7131327183
ADIPOR2	0.7546883553
HNRNPH2	0.715917266
GJA5	0.7131327183
C1orf135	0.7895190082
ICK	0.6275349551
MTNR1A	0.715917266
CYP3A7	0.7021116821
ZNF236	0.1828535146
F11	0.5969384028
HERPUD1	0.715917266
GPR137	0.7131327183
UGT2B28	0.7075988765
CELF6	0.7300184453
SLC22A2	0.5980847418
GPBAR1	0.7145235177
LHFPL4	0.7343074619
PAQR8	0.7089779471
PSMC1	0.7201162733
SCGB1C1	0.9220252401
SYNPO2	0.4247703096
SLC35E2B	0.7243420667
TXNDC5	0.7048494751
CEP72	0.5323391809
C11orf65	0.8228512146
TP53	0.7187136371
SUDS3	0.8131742595
GCNT7	0.7145235177
NOG	0.7117448612
LTB4R	0.6980266426
C1orf43	0.8052046401
LAMP3	0.7187136371
STX1B	0.7201162733
MEOX2	0.7328747537
GRPR	0.7243420667
GSPT1	0.7201162733
ARRDC5	0.715917266
GPR27	0.7131327183
GSK3A	0.7173139703
HIRIP3	0.6038524293
MGLL	0.747339723
KLF9	0.7215218857
RRAD	0.7145235177
TST	0.6980266426
ATXN7L3	0.7131327183
UQCR10	0.8979404173
TFB2M	0.7007471222
SLC18B1	0.7229304813
CRK	0.7117448612
C12orf54	0.920740249
ATG9A	0.4450634189
ACTR3	0.7458793525
CCDC130	0.6073420314
CCL24	0.9174449228
B3GAT3	0.7021116821
SF3B4	0.7131327183
WNT2	0.7145235177
AP5M1	0.7201162733
SRM	0.7145235177
PCBP2	0.7229304813
STAC3	0.7131327183
CPOX	0.7131327183
MYZAP	0.7314450838
C17orf85	0.7103599397
TMEM116	0.8405868264
COQ6	0.7007471222
SOHLH2	0.7243420667
OR8B8	0.7973198823
USP27X	0.7131327183
LRRC25	0.7131327183
LRRC69	0.763610584
HOXC9	0.6993854446
PPAP2B	0.7215218857
PCDHB2	0.3800486111
HOXA13	0.7117448612
CLP1	0.6980266426
ZNF557	0.7145235177
GJC1	0.7229304813
FOXI3	0.7131327183
TMEM194B	0.7201162733
GALE	0.7131327183
YARS2	0.6050132033
RNF34	0.7048494751
ANXA11	0.6155699504
TUBA3D	0.6050132033
CCDC65	0.7145235177
CRKL	0.7215218857
LCTL	0.6073420314
PPP2R2A	0.7458793525
RNF126	0.7075988765
NRP1	0.4743695749
USP4	0.4646651561
ZNF524	0.7117448612
VPS4B	0.7201162733
F9	0.7243420667
SCRT2	0.7089779471
C10orf53	0.9223927386
OR51D1	0.7957530278
ACOT13	0.9114367631
ATG10	0.8531476506
MRPS33	0.9178104358
BMP10	0.7103599397
MBLAC2	0.7145235177
SPSB1	0.715917266
ZNF438	0.5800267575
MAEL	0.7271742348
TAT	0.7007471222
TIMM8B	0.9159844534
CCDC109B	0.8553455452
QKI	0.7756857479
ERRFI1	0.7034791309
CES4A	0.7048494751
HOXB4	0.7089779471
TFB1M	0.7561674882
HOXD4	0.6953176394
HDAC2	0.7243420667
KCNK1	0.7034791309
GPR172B	0.6953176394
RAB3C	0.832653531
MAF	0.7048494751
KLF3	0.7215218857
DLK2	0.6980266426
B3GALNT1	0.7973198823
C19orf70	0.9168969502
NSDHL	0.7271742348
CACNG8	0.715917266
C9orf66	0.693967425
CEP76	0.6108535566
PNMAL2	0.4442317878
RPIA	0.7229304813
FAM185A	0.738623887
SLX1A	0.7117448612
SLX1B	0.7117448612
FBXO16	0.8099761653
TP53I3	0.7458793525
PID1	0.8099761653
ZNF736	0.7229304813
LUC7L	0.7131327183
CEP57	0.7257566489
PKM2	0.6050132033
FAM188B	0.5374211955
MYCL1	0.7089779471
FGGY	0.6336120291
SGPP2	0.7546883553
CRY1	0.6422276271
NEUROG3	0.7075988765
HYAL3	0.6899338527
GDAP1L1	0.7062227214
FAM122A	0.7075988765
STOML2	0.693967425
SKAP2	0.7957530278
OR4E2	0.7926293539
FAM134B	0.7517395176
PABPC5	0.7089779471
TCFL5	0.7117448612
ALG9	0.7328747537
LEMD2	0.6993854446
CWH43	0.6287452841
DBNL	0.6980266426
RRP9	0.6026940747
CFP	0.7089779471
SNRNP200	0.6101339348
CSNK2A1	0.7300184453
DQX1	0.6434687847
ANKRD17	0.6861560568
DHRS13	0.6953176394
OR14I1	0.7879688143
CNOT1	0.7444048334
ARHGEF35	0.7131327183
SYP	0.7117448612
OR52L1	0.7926293539
LINS	0.6050132033
NPFF	0.9119811869
STX1A	0.7145235177
PRPSAP2	0.7400688189
GPN2	0.693967425
TRPC3	0.4611899034
RHBDD1	0.7895190082
DIS3	2.2106772635
E2F1	0.7089779471
STC2	0.7089779471
ZNF195	0.6966707098
PTAFR	0.7145235177
SLC30A2	0.7075988765
TMEM110-MUSTN1	0.7089779471
RBBP7	0.7173139703
LDLR	0.3878489295
CCL16	0.9101678153
ZNF492	0.7215218857
TRADD	0.7075988765
CLEC11A	0.6845953463
PQLC1	0.7075988765
SERPINB6	0.7089779471
RASD2	0.7021116821
BIVM	0.7034791309
ZNF431	0.7117448612
FAM199X	0.7215218857
PTGES2	0.6953176394
GABPA	0.7187136371
PAQR7	0.7075988765
PRAMEF2	0.6953176394
AADACL4	0.7007471222
GIPR	0.6015381341
MIP	0.7879688143
CCDC94	0.7145235177
GSTA5	0.8592492289
HCN3	0.4425735825
AIFM2	0.6649722386
HCAR2	0.7048494751
BAI3	1.369864096
SSBP4	0.7117448612
IFNK	0.8834327203
B4GALT6	0.7271742348
OXTR	0.5912424038
PRAMEF11	0.7089779471
ZNF454	0.7089779471
SLC22A18	0.6912755382
SOX3	0.7062227214
MIIP	0.6662612437
G3BP1	0.7034791309
IRF2	0.7145235177
VAMP3	0.908900789
DTX3	0.7048494751
TMEM82	0.7034791309
TPSAB1	0.6926200601
SLC35A2	0.7075988765
SORBS3	0.5096248279
IKBKG	0.7145235177
C16orf91	0.6832677463
API5	0.7062227214
KRTAP5-1	0.7895190082
RBM4B	0.6953176394
TXNDC2	0.6912755382
FH	0.7117448612
PRAMEF10	0.7075988765
VCAM1	0.5992334731
KIAA0895	0.7243420667
FSHB	0.9114367631
DNAJA2	0.7103599397
CHMP7	0.7021116821
NAP1L3	0.7048494751
LONRF1	0.6993854446
PRPS2	0.7145235177
TRPS1	0.3814540897
ARMCX1	0.7048494751
KIAA0494	0.7048494751
DCSTAMP	0.7062227214
CCDC144NL	0.798890092
ACBD3	0.7201162733
ARMCX5	0.7048494751
C17orf59	0.7034791309
PPM1N	0.7048494751
LPPR5	0.7400688189
DMRTA1	0.6912755382
DYNLT1	0.9114367631
NDUFA9	0.7131327183
SPDYE1	0.7075988765
TBCEL	0.7314450838
RABAC1	0.7895190082
P2RY4	0.7007471222
ATP6V1C2	0.7007471222
OTUD6B	0.7926293539
RRAGA	0.7021116821
PPIL3	0.9167143717
DMRTA2	0.7048494751
TBC1D13	0.7075988765
UBE2L6	0.9137984892
TRIM24	0.4761575452
EARS2	0.6061764022
ZNF630	0.693967425
GPR139	0.7131327183
TRIM43B	0.7075988765
TEX13A	0.7034791309
CCNE1	0.7048494751
ZSWIM1	0.6899338527
RPL4	0.6899338527
NFE2	0.7034791309
UAP1	0.7021116821
NRXN2	0.2076813924
OR51F2	0.7864219294
ACTA2	0.7034791309
USP43	0.4534733291
KLK8	0.763610584
MAP1LC3B	0.909986694
CLDN5	0.6899338527
MAPK11	0.7021116821
RPL22L1	0.9096245689
HOXC4	0.7089779471
PRAMEF6	0.7075988765
UGGT2	1.5980410786
THAP11	0.7021116821
HAT1	0.7357432156
FAM175B	0.7048494751
SGPP1	0.7201162733
SPOP	0.7371820216
FOXS1	0.6885949973
KIF25	0.7034791309
TMEM144	0.8052046401
PSMB10	0.6872589653
CWF19L1	0.6899338527
KRTAP10-3	0.7864219294
RABGGTA	0.5946528801
PRAMEF15	0.7062227214
PRAMEF9	0.7062227214
ANKRD34B	0.7048494751
PNKD	0.7048494751
TRIM64B	0.7048494751
PCBP3	0.7300184453
TGFB1	0.7075988765
PRPH2	0.7034791309
MRPS18B	0.7848783459
CCNA2	0.7007471222
RPS6KB2	0.5889805626
CENPA	0.9072745737
ADORA1	0.693967425
KLF1	0.7007471222
ABLIM1	0.504827549
HSD11B2	0.7021116821
PARPBP	0.7229304813
ZNF449	0.7089779471
UGP2	0.6993854446
IER5L	0.7007471222
HGSNAT	0.6191332108
HERC6	0.5223310452
CEACAM1	0.6688474085
XIAP	0.7257566489
MXRA7	0.9105301756
HIAT1	0.7201162733
ZNF300	0.6845953463
CPM	0.7187136371
EDNRB	0.6227188956
AKR1C1	0.7864219294
LEPREL4	0.5957944507
C1orf159	0.9200068431
ZCCHC12	0.7007471222
LPAR3	0.7201162733
RCAN2	0.838098877
TOR1B	0.6885949973
TMEM115	0.7007471222
LYRM4	0.9721358354
SVOP	0.7772096826
EGFL7	0.7772096826
SLCO2B1	0.5144716596
LDHAL6A	0.7957530278
TMEM39A	0.6980266426
PDLIM2	0.6966707098
ZNF649	0.7007471222
TMEM246	0.6980266426
KCTD1	0.772647616
HOXB8	0.6993854446
FAM46C	0.6845953463
SLC25A35	0.7818010525
VSTM4	0.7343074619
FADS3	0.7034791309
GPR89A	0.7343074619
NPTX2	0.6899338527
EIF4A1	0.6872589653
GDA	0.7546883553
PELI1	0.7173139703
UTP15	0.7007471222
SCYL3	0.6015381341
TMEM234	0.880631787
PPP4C	0.7007471222
IRX6	0.592376862
EIF3H	0.7502697984
MBOAT4	0.7021116821
KRT25	0.6859257505
PRR5-ARHGAP8	0.558282646
TPSB2	0.6993854446
BSDC1	0.693967425
GOT1	0.6980266426
RPS10-NUDT3	0.7666100935
HAUS6	0.5174037741
DDX10	0.5343656952
ZNF645	0.6966707098
CD109	0.4123112299
ARPP19	0.905111208
DDX6	0.7131327183
HMGCS1	0.7075988765
INPPL1	0.3252131424
IL16	0.3385299422
MDM4	0.715917266
RGMB	0.6966707098
HSPA9	0.5969384028
ACBD6	0.8067917436
TMOD1	0.7257566489
APITD1-CORT	0.9090816753
ETF1	0.7117448612
ZBTB24	0.5969384028
DDAH2	0.6980266426
KHDRBS1	0.7117448612
SLC35B2	0.6845953463
ALS2CR8	0.6215211664
CDC25A	0.7089779471
CNTFR	0.7021116821
ZNF718	0.7400688189
VASP	0.7007471222
HES1	0.6980266426
GDI2	0.7131327183
SRP54	0.7173139703
SPRY4	0.6953176394
URGCP-MRPS24	0.9067332054
DDX39B	0.679301708
TECR	0.7062227214
SAA1	0.8988333772
NFIL3	0.6993854446
ZDHHC15	0.7756857479
ASB3	0.7229304813
SLC35B4	0.7848783459
RBMX	0.7021116821
CNKSR3	0.5992334731
TMEM14B	0.9018766733
AIP	0.6845953463
SLC20A1	0.5946528801
PRKACA	0.7075988765
TRAM2	0.7075988765
CACNG3	0.7215218857
LGALS9C	0.693967425
ST8SIA2	0.7048494751
PDLIM3	0.6859257505
MC3R	0.6966707098
ZNF275	0.7021116821
KLF10	0.6966707098
DOK4	0.6980266426
RFESD	0.9006221961
GPATCH4	0.7772096826
INPP5F	0.4646651561
PCDH18	0.4384573964
HBP1	0.7089779471
MCEE	0.8827315797
SPDYE5	0.7007471222
FMOD	0.6899338527
PHYHIP	0.6966707098
HINT1	0.8995484406
OMA1	0.7103599397
MRPS5	0.6993854446
OTP	0.6980266426
MAPK8	0.7606238302
CDC25C	0.7048494751
SIX1	0.6966707098
FAM69C	0.8949115643
IFNGR1	0.6993854446
ORAOV1	0.8918938208
CCNK	0.7075988765
KAT8	0.6980266426
SLC7A6OS	0.6953176394
CS	0.7075988765
SDS	0.6980266426
PLEKHG1	1.3071362743
ZNF26	0.7021116821
PPP1R7	0.6980266426
DCPS	0.693967425
RUNX3	0.6026940747
FOXA3	0.6966707098
CYLC1	0.7062227214
GIMAP1	0.6819429442
HEY1	0.6953176394
CBLL1	0.6993854446
STX18	0.7300184453
GPR12	0.6953176394
RDBP	0.6926200601
LANCL3	0.744422084
OPN3	0.7021116821
DSPP	0.6832677463
CCND1	0.6953176394
NUP107	0.525311855
FBXW10	0.4442317878
DLX5	0.6912755382
PLRG1	0.6845953463
SRSF6	0.6926200601
ZNF654	0.6912755382
ZFP57	0.6912755382
DDX20	2.4174263455
KCNJ6	0.693967425
PSME4	1.3504359621
FAM102A	0.6912755382
NUP54	0.7034791309
BFAR	0.7103599397
QARS	0.4972536081
KLHL23	0.6832677463
FAM107B	0.7591352184
SULT2B1	0.6819429442
C1orf228	0.7103599397
WRAP73	0.5901103058
ZC2HC1C	0.6953176394
PSMC3	0.6966707098
PNMAL1	0.6899338527
TRIML1	0.6714444873
KPNA4	0.7243420667
IFNAR2	0.679301708
OR3A1	0.772647616
PNMA5	0.693967425
IMPDH1	0.5901103058
GCM1	0.6993854446
SLC38A2	0.6966707098
MIPEP	0.6050132033
CRYBA2	0.7772096826
SGCE	0.7007471222
SERPINE2	0.7021116821
PELO	0.6872589653
OTUD6A	0.6926200601
OR52I2	0.7756857479
VGLL4	0.7371820216
SF3A3	0.7021116821
CLRN2	0.7756857479
CLDN3	0.6926200601
HMX3	0.679301708
C7orf60	0.7328747537
DLST	0.6966707098
WDR85	0.7007471222
TMEM45B	0.7879688143
ZNF207	0.6993854446
IRF6	0.6966707098
CXorf36	0.7048494751
ERLEC1	0.6885949973
KCTD12	0.6899338527
SASH3	0.6966707098
ZNF93	0.6859257505
PIGA	0.6966707098
AMMECR1	0.8404207135
METAP2	0.7034791309
PRKAR1A	0.7215218857
NIPA1	0.6980266426
STX8	0.8390930945
THOC3	0.6966707098
FABP3	0.8947337428
AMY1B	0.6966707098
AMY1C	0.6966707098
MTX1	0.6806209335
EIF2S3	0.6993854446
SEMA6D	0.4295473351
AMY1A	0.6966707098
POLDIP3	0.6859257505
SLC16A1	0.6912755382
MEF2A	0.7561674882
FOXD1	0.6912755382
CSRP2BP	0.5154470209
NUDT13	0.7818010525
KCNAB2	0.7062227214
MEX3C	0.6953176394
STOX2	0.4484068866
STARD7	0.6872589653
HNRPLL	0.693967425
ZFP14	0.7075988765
KATNAL1	0.7075988765
RNASEK	0.8915395205
ACTC1	0.6859257505
CITED2	0.6899338527
HNRNPA0	0.6899338527
HNRNPH1	0.6899338527
SMAD6	0.6899338527
NEK6	0.7075988765
GNS	0.6953176394
TMEM66	0.7772096826
PLA2G2D	0.8880049254
MRPS2	0.6859257505
TMEM207	0.8975835036
MAGEB6	0.6899338527
WDR65	0.600384602
AGR2	0.8931350785
SEC61A2	0.6899338527
GSR	0.6926200601
CYBA	0.8871236602
EIF3F	0.6766715868
NMS	0.8943782153
RPLP2	0.8908313791
ARHGEF15	0.4327644044
GATA1	0.6926200601
FBP1	0.6832677463
GFRA2	0.6953176394
AHCYL2	0.6701445805
CCDC151	0.504827549
SNX2	0.7021116821
ESRRB	0.6108535566
AVPR2	0.6885949973
IFT57	0.6966707098
GSG1L	0.8004636649
DRD1	0.6872589653
IFI27L2	0.8887106232
PRAMEF7	0.6912755382
SYT6	0.6753606785
SMAD2	0.7131327183
SIRT6	0.6899338527
RHOBTB3	0.6015381341
IPMK	0.7229304813
AQP12B	0.6912755382
ZFP36	0.6885949973
MYH3	0.2015895782
ACSS2	0.6050132033
POTEA	0.7075988765
DHRS3	0.6953176394
PAFAH1B1	0.7271742348
OIT3	0.5889805626
WDR45	0.7007471222
RBM46	0.7075988765
DNAJC30	0.6859257505
C17orf104	0.6926200601
KIAA1191	0.7756857479
FAM153B	0.7173139703
USP14	0.7103599397
PRAMEF13	0.6912755382
PTCHD4	0.76811465
ZNF277	0.7371820216
NCOA4	0.6753606785
CCRL2	0.7696224177
ELOVL7	0.8115734993
HNRNPF	0.679301708
PHOX2B	0.6872589653
PDZK1IP1	0.8876523051
CHKA	0.7187136371
SERPING1	0.6926200601
CHST3	0.6688474085
TPST1	0.763610584
MBTPS2	0.7062227214
SPDEF	0.6926200601
NONO	0.6953176394
ENTPD2	0.657294901
GRIN3B	0.4295473351
TMEM188	0.8924255585
HSD17B2	0.7357432156
MMP12	0.6912755382
DNAAF3	0.6872589653
C7orf72	0.7103599397
ASMT	0.7062227214
GPM6B	0.7488032025
LY86	0.8827315797
C9orf170	0.8874760521
OR2W3	0.7651087406
ZNF157	0.7021116821
GATSL3	0.6872589653
C19orf47	0.6953176394
METRNL	0.6885949973
SFRP1	0.6953176394
MRPS9	0.7103599397
BHLHB9	0.7021116821
CCAR1	0.4484068866
CCZ1B	0.7007471222
HPD	0.6912755382
GIPC1	0.6885949973
GLI4	0.6885949973
PLA2G2C	0.8853639822
FOXL1	0.6727471351
MOSPD2	0.7089779471
CDSN	0.67405253
RCOR1	0.7371820216
ZFP161	0.6845953463
NFX1	0.4384573964
GLOD5	0.8920710284
TLX3	0.6859257505
DDI2	0.6993854446
GPR88	0.6845953463
ARGLU1	0.693967425
CHCHD5	0.8830820743
CD3G	0.8887106232
CYB5R1	0.76811465
PNPLA8	0.600384602
GPR113	0.5019727389
C10orf95	0.8857156138
EVC	0.4311526122
SMARCD3	0.679301708
PANX1	0.6859257505
SHOX2	0.6859257505
CELF3	0.6872589653
HUS1B	0.6688474085
APOL2	0.7666100935
CST2	0.8827315797
TPRA1	0.6899338527
ADRB2	0.6688474085
ILKAP	0.6926200601
IFNE	0.8788861096
OTUD1	0.6845953463
ARPC1B	0.6926200601
NMU	0.9025943707
AMY2A	0.6885949973
TRIP13	0.679301708
MFAP1	0.6806209335
USP6	0.3348403801
NKAIN4	0.8862433461
ZMAT4	0.8563620344
TMPRSS12	0.7787368733
GTF3C6	0.8878285962
SGTA	0.6912755382
TGFB3	0.6885949973
FBXO3	0.6819429442
SENP3	0.6845953463
OPN1MW2	0.6926200601
TGFBR2	0.5889805626
GPR89B	0.7215218857
ETV7	0.7696224177
TUBA1B	0.6845953463
SYT11	0.6926200601
VASH1	0.6885949973
HSF2	0.6966707098
OPN1LW	0.6912755382
EEF1A1	0.6819429442
TGFBR1	0.7007471222
GTSF1L	0.8830820743
TAF7L	0.6953176394
EFNA5	0.8099761653
ANKRD6	0.5712206427
HOXB5	0.6832677463
LGALS9B	0.693967425
OPN1MW	0.6926200601
DCAF12	0.6859257505
CCR7	0.67405253
PRAMEF22	0.6859257505
CSPG5	0.6899338527
DPF2	0.6899338527
YJEFN3	0.67405253
IL36G	0.8836081001
PCYT1B	0.7400688189
PARP11	0.7910725189
PPAPDC3	0.6899338527
KRTAP5-7	0.8822061215
IGFBP6	0.8813311136
CRISPLD1	0.7007471222
MTCH2	0.7741650615
PPIP5K2	1.8406436308
ST3GAL1	0.7007471222
KIT	0.4425735825
VPS26B	0.6779852612
SLC30A4	0.6993854446
TGDS	0.772647616
LEFTY1	0.6832677463
PIP	0.884309998
MPP1	0.6953176394
PVR	0.67405253
KATNA1	0.6753606785
MAP2K3	0.693967425
TAX1BP1	0.5980847418
TRMT2B	0.7034791309
MTNR1B	0.6688474085
SH2D1A	0.8981189321
COQ3	0.7711334038
IGFBPL1	0.8816810035
ZC3HAV1L	0.8830820743
POC5	0.6980266426
POLH	0.5946528801
CHST14	0.6832677463
KCP	0.3130304177
C10orf46	0.7103599397
SEPHS1	0.6806209335
CACNG7	0.6859257505
PTPLAD2	0.863685436
C17orf74	0.5778114865
BGN	0.6845953463
CSAD	2.7797103564
C15orf54	0.8764484813
CCDC169-SOHLH2	0.7328747537
GPR68	0.6845953463
SPN	0.6819429442
FBRS	0.6845953463
CDC45	0.5901103058
PRAMEF3	0.6845953463
CD163	0.4327644044
SP9	0.6819429442
P2RY1	0.6819429442
IQCH	0.4725888927
GLUD2	0.5789179708
JUNB	0.6819429442
SMU1	0.6953176394
C2orf62	0.6714444873
H2AFY	0.7048494751
KLHL38	0.5756054045
ABHD5	0.7772096826
C15orf23	0.763610584
OLIG3	0.6806209335
CCZ1	0.6953176394
HDAC11	0.6872589653
GLYR1	0.5901103058
C20orf3	0.6779852612
MAPKAPK5	0.6926200601
KCMF1	0.7215218857
PPP1CA	0.6819429442
TESPA1	0.6832677463
ZNF830	0.667552965
KLRG1	0.8850125024
CHST13	0.6701445805
SPRED1	0.7103599397
FOS	0.6806209335
KCNJ2	0.6806209335
GTPBP10	0.7787368733
EEF1G	0.6859257505
MUC13	0.6872589653
C9orf47	0.8769702105
SMARCD1	0.6859257505
CGNL1	1.3952875488
KIAA1045	0.6714444873
ADAMTSL1	0.7634978583
RNF26	0.6662612437
TMEM163	0.7864219294
RNF44	0.6832677463
SHD	0.6832677463
FAXC	0.7034791309
CADM3	0.6899338527
GABRA2	0.738623887
PURA	0.6806209335
KRTAP5-2	0.8773182177
UBXN4	0.6845953463
CXCL5	0.8787117489
ZC3H10	0.6806209335
PDGFC	0.7756857479
C12orf12	0.667552965
RGS21	0.9034923661
FOXL2	0.679301708
SGK3	0.7285948313
ADAMDEC1	0.747339723
ZNF589	0.7711334038
PARS2	0.6662612437
KLHL25	2.1190111308
WSB2	0.6872589653
PRIM2	0.7300184453
RILPL1	0.7007471222
ATP6AP1	0.6819429442
HP1BP3	0.6779852612
C18orf54	0.7711334038
CCDC96	0.5690418811
MAP2K2	0.6753606785
PITPNC1	0.8115734993
MCHR2	0.7879688143
ZC3H12D	0.6885949973
C11orf45	0.8705590868
RNFT2	0.7201162733
RASD1	0.6649722386
NEU2	0.6649722386
FAM117A	0.6899338527
ALKBH4	0.679301708
TBKBP1	0.6819429442
LYNX1	0.8750588533
RBM3	0.8767962633
POFUT1	0.6766715868
ZNF57	0.6611214581
TEX28	0.6926200601
HSPBAP1	0.6993854446
RHBDL3	0.6953176394
TRIB2	0.6819429442
GIMAP4	0.7576497734
VHLL	0.8748853183
BACH1	0.5844850322
WNT10B	0.6649722386
MAP3K8	0.679301708
SENP5	0.5969384028
SEC22A	0.8099761653
SCRN1	0.6980266426
SULT1A2	0.7591352184
SEC23IP	0.4806595688
ANKRD24	0.5029223893
RALY	0.7187136371
BMP2	0.6779852612
FOXI1	0.6766715868
DEGS2	0.6662612437
C12orf66	0.6859257505
C1orf168	0.6311735593
AGRP	0.8736716213
SMAD5	0.693967425
RIMKLB	0.7089779471
KLKB1	0.6422276271
PDK3	0.715917266
TCTEX1D1	0.8816810035
KLRD1	0.877666375
HAUS7	0.6859257505
OTUD5	0.693967425
MME	0.5889805626
GBP5	0.667552965
CHKB	0.6779852612
NEUROG1	0.6636859434
LTBR	0.6779852612
BIN1	0.5833669839
NAIP	0.3807506466
RAD9A	0.662402352
RPS26	0.8738448944
ZFP36L1	0.6766715868
NYNRIN	0.2212507667
SLC29A1	0.67405253
NDUFS2	0.679301708
ZNF821	0.6885949973
PTPN20A	0.7285948313
PTPN20B	0.7285948313
TTC23L	0.7756857479
ADRA1B	0.6727471351
LACE1	0.6727471351
ZNF716	0.6859257505
GALNT7	0.6179429733
DKC1	0.6701445805
TGFBRAP1	0.4368225757
RNASE11	0.8684907652
CASP5	0.715917266
ARHGAP1	0.6859257505
PLAG1	0.6899338527
LILRA6	0.6649722386
GTF2H1	0.6912755382
PVRL3	0.7145235177
BCL7C	0.7879688143
MNX1	0.6753606785
SLC39A1	0.7561674882
PAX4	0.7502697984
CDK5R1	0.6753606785
ZNF667	0.6649722386
SLC38A4	0.6806209335
STARD9	0.7317839925
NUDCD3	0.7215218857
LPAR1	0.7257566489
SLC39A14	0.6872589653
CHRM2	0.7285948313
MPPED1	0.6872589653
GPR157	0.6766715868
REG3A	0.8714224682
